"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000108798",6.26852525124436,-0.804525979053313,0.699487195489739,-1.15016541294946,0.250075748702903,0.326759084532411,"51225","51225","51225"
"ENSG00000134490",182.426240808072,0.151576613578852,0.131811372742321,1.14995095207126,0.250164073338905,0.326842339375106,"85019","85019","85019"
"ENSG00000166575",216.744651961497,-0.136799482074315,0.119008450353291,-1.1494938524803,0.250352400211953,0.327056219102504,"65084","65084","65084"
"ENSG00000067840",6.05093730358573,0.808126917614826,0.703231914563588,1.14916132342534,0.250489465715033,0.327203096344125,"57595","57595","57595"
"ENSG00000100319",126.583462743705,-0.181753095089859,0.158253044580604,-1.1484966723486,0.250763585950678,0.327528955511546,"55954","55954","55954"
"ENSG00000188783",9.77831122315552,-0.617335557912332,0.537663382895108,-1.1481822596663,0.250893331248608,0.327659282966389,"5549","5549","5549"
"ENSG00000102710",821.848048223957,0.0794025745905873,0.0691597863003145,1.14810323799723,0.250925947636839,0.327659282966389,"55578","55578","55578"
"ENSG00000159082",408.900031810642,0.104267135035619,0.0908204572087134,1.1480578081214,0.250944700269481,0.327659282966389,"8867","8867","8867"
"ENSG00000103811",49.1438699164772,0.290910168850155,0.253402584948731,1.14801579040329,0.250962045295669,0.327659282966389,"1512","1512","1512"
"ENSG00000246922",18.1294710779619,0.4596634959584,0.400518771316352,1.14767029382334,0.251104698931997,0.32781330953556,"390595","390595","390595"
"ENSG00000112599",8.11318896368455,0.695429923359216,0.606295764216312,1.14701431941903,0.251375702839363,0.328111069357954,"2979","2979","2979"
"ENSG00000076356",110.913336674728,-0.189949640571291,0.165605813796262,-1.14699862412426,0.251382189563811,0.328111069357954,"5362","5362","5362"
"ENSG00000175575",178.002245718695,-0.15374703104013,0.134079504554085,-1.14668555460027,0.251511602784619,0.328247726067143,"80227","80227","80227"
"ENSG00000174652",197.491158660936,0.148540227535537,0.129574417559456,1.1463700191234,0.25164208237093,0.328385747499576,"10781","10781","10781"
"ENSG00000113296",5.35634378228025,-0.860287389048879,0.751358417921654,-1.14497604409429,0.252219081064901,0.329106379281267,"7060","7060","7060"
"ENSG00000100485",522.058716240007,-0.0942976067972084,0.0823748801809284,-1.14473740769143,0.252317950609838,0.329203047151264,"6655","6655","6655"
"ENSG00000145041",545.378296419738,0.0933058058048195,0.0815477464519507,1.14418619599497,0.252546426612311,0.329468778927876,"9730","9730","9730"
"ENSG00000142082",140.034394173126,-0.166410106488902,0.145508421049502,-1.14364588172041,0.252770525554227,0.329728748812733,"23410","23410","23410"
"ENSG00000068971",602.716028185009,0.0882353160094675,0.0771678110016549,1.14342126417938,0.252863727935362,0.329817935229056,"5526","5526","5526"
"ENSG00000163040",43.2887670880862,-0.300684779327626,0.263031851599683,-1.1431496889025,0.252976446842447,0.329904668093512,"90557","90557","90557"
"ENSG00000180881",13.7367152237475,0.524582180589636,0.458895282062779,1.14314136818228,0.252979900958622,0.329904668093512,"84698","84698","84698"
"ENSG00000145495",1877.11764150032,-0.0633734111564182,0.055482309310301,-1.14222735037909,0.253359530138979,0.330329339079049,"10299","10299","10299"
"ENSG00000130940",4.15740417674339,-0.978120004212533,0.856337166676454,-1.14221365400819,0.253365221820402,0.330329339079049,"54897","54897","54897"
"ENSG00000143379",273.854394665818,0.124618331284938,0.109105904301932,1.14217770415136,0.253380161612509,0.330329339079049,"9869","9869","9869"
"ENSG00000132182",10.5935082601008,-0.611886322418617,0.535776980870525,-1.14205414615691,0.25343151366421,0.330363859504175,"23225","23225","23225"
"ENSG00000147854",742.57813445591,-0.0827863352366557,0.0725580694174063,-1.14096662027223,0.253883813923379,0.330920982976479,"115426","115426","115426"
"ENSG00000141759",977.262031296937,-0.0738437239672695,0.0647411794426426,-1.14059899129103,0.254036837219251,0.331087947399282,"10907","10907","10907"
"ENSG00000163576",2.87122696040636,1.18699081004198,1.04154442765622,1.13964491434423,0.254434265284702,0.331573382212658,"151651","151651","151651"
"ENSG00000122035",69.567861645759,0.239917137868274,0.210636303592074,1.13901133744212,0.254698425487515,0.331885066940564,"387496","387496","387496"
"ENSG00000129749",7.00196185624394,-0.735056906057533,0.645419691248003,-1.1388820577138,0.254752350118594,0.331922769695425,"57053","57053","57053"
"ENSG00000123700",228.56260304918,-0.134075202169896,0.117815550514599,-1.13800938487558,0.255116563553866,0.332364707908038,"3759","3759","3759"
"ENSG00000105321",365.578800185023,-0.107622801658376,0.0947242899068301,-1.13616899914724,0.25588584218804,0.333303885951636,"26093","26093","26093"
"ENSG00000011478",270.403590750442,-0.124660062235283,0.109720064117589,-1.13616468635748,0.255887646818915,0.333303885951636,"54814","54814","54814"
"ENSG00000183647",46.2379067054978,-0.293610207287268,0.258635046682198,-1.13522978054883,0.256279054758434,0.33378097718195,"348327","348327","348327"
"ENSG00000240857",150.949070180485,-0.165773489961988,0.146053283422517,-1.13502063135699,0.256366674108537,0.333832431752248,"57665","57665","57665"
"ENSG00000077097",2652.14377688966,-0.0625381784180836,0.0550989649364558,-1.13501548514037,0.256368830287075,0.333832431752248,"7155","7155","7155"
"ENSG00000164008",99.3150932919209,-0.203582503311371,0.179567703469489,-1.13373674317756,0.256904992158693,0.334497804710495,"79078","79078","79078"
"ENSG00000164002",80.8534247558679,0.219414050669266,0.193674691718282,1.13289996087059,0.25725626644527,0.33492234178848,"64789","64789","64789"
"ENSG00000259431",46.6069507358579,-0.287721178371495,0.254011088240762,-1.13271109684307,0.25733559608213,0.334992785177188,"79178","79178","79178"
"ENSG00000135766",793.014745015888,-0.0785907423728045,0.0694267849843695,-1.1319945521098,0.257636724819496,0.3353519187625,"54583","54583","54583"
"ENSG00000136682",172.033497588457,-0.164290914815276,0.145287674343473,-1.13079733403177,0.258140402303325,0.335974602978223,"150472","150472","150472"
"ENSG00000140307",652.175813445899,0.0840580843124753,0.0743453823805202,1.13064297500338,0.258205391812264,0.336026260439986,"2958","2958","2958"
"ENSG00000143793",148.682845132145,-0.163061250770467,0.144237060912234,-1.13050868992462,0.258261938848109,0.336066921894836,"79169","79169","79169"
"ENSG00000126733",65.1815628941926,0.240342047179316,0.212618827556785,1.13038929779221,0.258312221719483,0.336099424850918,"117154","117154","117154"
"ENSG00000137834",160.936892269156,-0.16319094089347,0.144387459940292,-1.13022932158342,0.258379607511107,0.336154172491186,"4091","4091","4091"
"ENSG00000069399",336.216020087232,0.125693213806471,0.111242362052185,1.12990421533397,0.258516587554737,0.336299443281294,"602","602","602"
"ENSG00000244274",3.30783878536349,-1.06768845828781,0.945260732674026,-1.12951741395991,0.258679627739494,0.336470946932137,"55861","55861","55861"
"ENSG00000109381",338.118856636675,0.116387935620098,0.103047790037564,1.12945591145303,0.258705558152392,0.336470946932137,"1998","1998","1998"
"ENSG00000186448",272.659596265209,0.123806492700768,0.109620389714948,1.12941117088444,0.258724422603366,0.336470946932137,"10168","10168","10168"
"ENSG00000090661",76.2151366621255,0.222485122931074,0.197047209501639,1.12909552738032,0.258857537882134,0.336600357408587,"79603","79603","79603"
"ENSG00000076067",1938.2931510941,0.0598360654080215,0.0529965885712763,1.12905503960027,0.258874616091606,0.336600357408587,"5939","5939","5939"
"ENSG00000108688",19.1738414614681,0.461100922440714,0.408720465013212,1.1281571683126,0.259253549131382,0.337053424732258,"6354","6354","6354"
"ENSG00000198908",119.346834237324,0.183027771374151,0.162242960491968,1.12810916923087,0.259273817233058,0.337053424732258,"80823","80823","80823"
"ENSG00000005075",478.786262112442,0.097258899628654,0.086302825325238,1.12694919618364,0.259763961456976,0.337657558824776,"5439","5439","5439"
"ENSG00000143995",1112.85129282199,0.0769542201226246,0.0683068930962221,1.12659523269813,0.259913655664485,0.337819079610108,"4211","4211","4211"
"ENSG00000138336",69.7078597781521,-0.240346320529396,0.213616107855528,-1.12513200873385,0.26053309929185,0.338591059177529,"80312","80312","80312"
"ENSG00000184178",575.560560386237,-0.0913887027887643,0.0812318398372599,-1.12503549066293,0.260573995288617,0.338611075767871,"152579","152579","152579"
"ENSG00000198677",3018.51348218211,-0.0561223422596028,0.0499555459410716,-1.12344567960093,0.261248258588817,0.339454056992434,"9652","9652","9652"
"ENSG00000185917",124.72470482325,0.172980186468108,0.154003166280156,1.1232248702824,0.26134200253558,0.339542646745337,"54093","54093","54093"
"ENSG00000161960",35.8059446536496,0.316786550023317,0.282099796826065,1.1229591569633,0.261454841170937,0.33964203063188,"1973","1973","1973"
"ENSG00000143398",1533.15428760131,-0.0624311516505724,0.0555969364045292,-1.12292431360456,0.261469640356194,0.33964203063188,"8394","8394","8394"
"ENSG00000138592",906.72216653882,0.0786770450837553,0.0700790946701425,1.12268923355935,0.261569502152847,0.339738522158626,"9101","9101","9101"
"ENSG00000254470",355.785869935308,0.110361783819407,0.098323003655994,1.1224411349915,0.261674922795736,0.339842214195068,"91056","91056","91056"
"ENSG00000213221",3.57259931062719,1.07342686556063,0.957184688530196,1.1214417430861,0.262099876130023,0.340360828584177,"728489","728489","728489"
"ENSG00000105464",10.81641324133,0.578227737887215,0.515855983364946,1.12090923927143,0.262326497685706,0.340621814670207,"2906","2906","2906"
"ENSG00000158793",196.45978779047,-0.139036327165954,0.12413586269327,-1.12003351931828,0.262699478488489,0.341072773537058,"4817","4817","4817"
"ENSG00000116580",822.36202802311,0.0767711747430487,0.0685579633539496,1.11979952418796,0.262799202097017,0.341168898666071,"54856","54856","54856"
"ENSG00000167397",367.907394522145,0.107827950192563,0.096333829333354,1.11931551915615,0.263005557395005,0.341403421942969,"79001","79001","79001"
"ENSG00000165669",441.367870294669,0.099871693578354,0.0892555820969418,1.11894058872286,0.263165485655983,0.34157763905822,"63877","63877","63877"
"ENSG00000259529",4.67150642306269,0.903982929836203,0.808216209125156,1.11849146259354,0.263357150767134,0.341793011187128,NA,NA,NA
"ENSG00000136866",44.7149021183068,-0.283566336597573,0.253596945975074,-1.1181772537018,0.263491297041605,0.341933698808656,"7539","7539","7539"
"ENSG00000112701",1123.80442849309,0.0676143621125539,0.0604770804285338,1.11801630689587,0.263560028867776,0.341989478646132,"26054","26054","26054"
"ENSG00000177398",1.96879510937374,1.42741133915719,1.27685738691788,1.11790976328431,0.263605534785306,0.342015113120878,"89766","89766","89766"
"ENSG00000255150",10.8969639614543,-0.58324541157836,0.521857957900657,-1.11763249510394,0.263723984402349,0.342115134484484,"493861","493861","493861"
"ENSG00000162928",502.490618174653,0.0921458018558294,0.0824490717186331,1.11760872421084,0.263734141092202,0.342115134484484,"5194","5194","5194"
"ENSG00000073350",5.3264349098278,0.854673870868781,0.765450878125101,1.11656266299181,0.264181363311037,0.342661803466522,"3993","3993","3993"
"ENSG00000163393",2.42274218464566,1.27226995108893,1.14022797509987,1.11580313662932,0.264506410884697,0.343049912056493,"55356","55356","55356"
"ENSG00000148541",23.1215450202968,-0.401334365638277,0.35990390434417,-1.11511534271795,0.264800997550248,0.343398442634484,"220965","220965","220965"
"ENSG00000197361",6.09397859239153,-0.784563962207923,0.704341216109486,-1.11389756025007,0.265323136208601,0.344041969649774,"283807","283807","283807"
"ENSG00000105711",155.27322387296,0.15634003762632,0.140418355174336,1.11338747297116,0.265542052772127,0.344284452214623,"6324","6324","6324"
"ENSG00000269313",11.1988067178764,0.578434745892612,0.519548562733036,1.11334105680095,0.265561979591839,0.344284452214623,"79917","79917","79917"
"ENSG00000188807",341.694439198546,0.112299072033165,0.100878776807779,1.11320810567664,0.265619062233709,0.344324847217267,"199953","199953","199953"
"ENSG00000095574",198.933096952853,-0.141934734722938,0.127560532762187,-1.11268533965399,0.26584359405383,0.344582279323018,"64376","64376","64376"
"ENSG00000078369",9946.04557263681,0.0443601401825412,0.0398793793775967,1.11235783692917,0.265984325421773,0.344731050961358,"2782","2782","2782"
"ENSG00000168792",198.959748031066,0.14537318565124,0.130715393753635,1.11213516233009,0.266080040325364,0.344821455322615,"116236","116236","116236"
"ENSG00000132016",2.6303878820907,-1.23281762438141,1.10958859222042,-1.11105830848026,0.266543251927821,0.345388046059056,"79173","79173","79173"
"ENSG00000157881",435.476343889853,-0.0980052546283372,0.0883414418305867,-1.1093916127867,0.26726127899144,0.346284685158942,"55229","55229","55229"
"ENSG00000118997",6.45868058966827,0.79118079608344,0.713905279430385,1.1082433746879,0.267756723076178,0.346892781496078,"56171","56171","56171"
"ENSG00000114631",75.4492899692426,0.228596361388296,0.206361441209,1.10774745538231,0.26797089840068,0.3471363964262,"50512","50512","50512"
"ENSG00000241697",20.5746410160423,0.422928845694317,0.381881786403592,1.10748629746731,0.268083733374002,0.347248697744636,"8577","8577","8577"
"ENSG00000168679",325.852884038687,-0.114354737659107,0.103295034311529,-1.1070690708541,0.26826406656939,0.347448399041896,"9122","9122","9122"
"ENSG00000182578",8.86442332760989,-0.63371756698818,0.572706100642326,-1.10653189529049,0.268496366646232,0.347715360939474,"1436","1436","1436"
"ENSG00000140859",1203.3840391386,0.06711621939574,0.0606682955252177,1.10628160581571,0.268604650802259,0.34782168001907,"3801","3801","3801"
"ENSG00000148950",67.4410487283437,-0.232434830216352,0.21015747558072,-1.10600315108503,0.268725155491449,0.347943801446424,"196294","196294","196294"
"ENSG00000137802",609.877072794369,-0.0847336282904321,0.0766181427048644,-1.10592119958883,0.268760628072852,0.347955810708999,"23005","23005","23005"
"ENSG00000243414",3.78397577966851,-0.97948498271096,0.885801886417784,-1.10576077758429,0.26883007580214,0.348011799883434,"353376","353376","353376"
"ENSG00000269693",7.29824302499559,0.694304258170124,0.628057323201764,1.10547912192257,0.268952036174905,0.348135751337597,NA,NA,NA
"ENSG00000032219",273.031601749665,0.119721073534689,0.108400236344554,1.10443553973583,0.269404251201818,0.348687123802626,"5926","5926","5926"
"ENSG00000133863",2.18393376707868,-1.32300360515795,1.19888390223919,-1.10352937652007,0.269797341542742,0.349161871808507,"56154","56154","56154"
"ENSG00000132313",525.949248119866,0.0902796578400269,0.0818188335119133,1.10340925145164,0.26984948088643,0.349195323960791,"51318","51318","51318"
"ENSG00000228672",39.1223221674638,0.307894531686056,0.279131520021024,1.10304465673696,0.270007772685356,0.349366121461948,"389333","389333","389333"
"ENSG00000127884",1650.12479291768,-0.0644838659622469,0.058466101116187,-1.10292741830178,0.270058686246567,0.349397961302056,"1892","1892","1892"
"ENSG00000169507",4.03388562451865,0.946149029258283,0.857981568021273,1.1027614864039,0.270130757348244,0.349457165588719,"151258","151258","151258"
"ENSG00000108961",24.4284208904486,0.391494547954385,0.355196050547523,1.1021928519501,0.270377838908959,0.34974274020148,"29098","29098","29098"
"ENSG00000084764",436.226616467677,0.0975903038911665,0.0885949240755146,1.10153380579665,0.270664399735054,0.350079321967182,"22924","22924","22924"
